WorkOrderID,CreatedDate,CompletedDate,EngineerID,RegionID,Priority,SLAID,Status
10848,2023-11-14,2023-11-16,5,1,High,1,Closed
10849,2023-11-14,2023-11-17,11,3,Medium,2,Closed
10850,2023-11-14,,10,2,Medium,2,Open
10851,2023-11-14,,1,1,High,1,Open
10852,2023-11-14,,6,2,Low,3,Open
10853,2023-11-14,2023-11-19,15,3,Medium,2,Closed
10854,2023-11-14,,18,4,High,1,Open
10855,2023-11-14,,3,1,High,1,Open
10856,2023-11-14,2023-11-18,6,2,Low,3,Closed
10857,2023-11-14,2023-11-19,18,4,Medium,2,Closed
10858,2023-11-14,2023-11-21,10,2,High,1,Closed
10859,2023-11-14,2023-11-19,15,3,High,1,Closed
10860,2023-11-14,,17,4,Medium,2,Open
10861,2023-11-14,2023-11-22,12,3,Low,3,Closed
10862,2023-11-14,2023-11-16,2,1,Medium,2,Closed
10863,2023-11-14,2023-11-21,7,2,Low,3,Closed
10864,2023-11-15,2023-11-23,10,2,High,1,Closed
10865,2023-11-15,,18,4,Medium,2,Open
10866,2023-11-15,2023-11-20,19,4,Low,3,Closed
10867,2023-11-15,2023-11-20,1,1,Medium,2,Closed
10868,2023-11-15,2023-11-17,10,2,High,1,Closed
10869,2023-11-15,,17,4,Low,3,Open
10870,2023-11-15,2023-11-16,18,4,High,1,Closed
10871,2023-11-15,,6,2,Medium,2,Open
10872,2023-11-15,2023-11-22,20,4,Low,3,Closed
10873,2023-11-15,2023-11-23,18,4,High,1,Closed
10874,2023-11-15,2023-11-18,9,2,High,1,Closed
10875,2023-11-15,2023-11-21,19,4,Medium,2,Closed
10876,2023-11-15,2023-11-17,3,1,High,1,Closed
10877,2023-11-15,2023-11-22,10,2,Low,3,Closed
10878,2023-11-15,2023-11-22,12,3,High,1,Closed
10879,2023-11-15,2023-11-21,8,2,Low,3,Closed
10880,2023-11-15,,15,3,High,1,Open
10881,2023-11-15,2023-11-20,15,3,Medium,2,Closed
10882,2023-11-15,2023-11-18,15,3,High,1,Closed
10883,2023-11-15,2023-11-17,18,4,Medium,2,Closed
10884,2023-11-15,,7,2,Low,3,Open
10885,2023-11-15,2023-11-20,12,3,High,1,Closed
10886,2023-11-15,2023-11-16,17,4,Medium,2,Closed
10887,2023-11-15,2023-11-16,12,3,Low,3,Closed
10888,2023-11-15,2023-11-21,7,2,Low,3,Closed
10889,2023-11-15,2023-11-18,3,1,Medium,2,Closed
10890,2023-11-16,2023-11-25,12,3,High,1,Closed
10891,2023-11-16,2023-11-25,20,4,Low,3,Closed
10892,2023-11-16,,14,3,High,1,Open
10893,2023-11-16,2023-11-18,15,3,Medium,2,Closed
10894,2023-11-16,2023-11-23,8,2,Medium,2,Closed
10895,2023-11-16,2023-11-18,4,1,Medium,2,Closed
10896,2023-11-16,2023-11-24,19,4,High,1,Closed
10897,2023-11-16,2023-11-24,1,1,High,1,Closed
10898,2023-11-16,2023-11-21,9,2,High,1,Closed
10899,2023-11-16,2023-11-17,3,1,Low,3,Closed
10900,2023-11-16,2023-11-19,12,3,High,1,Closed
10901,2023-11-16,2023-11-24,3,1,High,1,Closed
10902,2023-11-16,2023-11-20,7,2,High,1,Closed
10903,2023-11-16,2023-11-20,6,2,Low,3,Closed
10904,2023-11-16,,2,1,Low,3,Open
10905,2023-11-16,2023-11-20,6,2,Low,3,Closed
10906,2023-11-16,2023-11-25,5,1,High,1,Closed
10907,2023-11-16,2023-11-22,11,3,Low,3,Closed
10908,2023-11-16,2023-11-21,15,3,Medium,2,Closed
10909,2023-11-16,,3,1,Low,3,Open
10910,2023-11-16,2023-11-22,9,2,Medium,2,Closed
10911,2023-11-16,2023-11-23,16,4,High,1,Closed
10912,2023-11-16,2023-11-21,12,3,Low,3,Closed
10913,2023-11-16,2023-11-24,7,2,Medium,2,Closed
10914,2023-11-16,2023-11-17,19,4,Medium,2,Closed
10915,2023-11-16,2023-11-18,18,4,Medium,2,Closed
10916,2023-11-16,,2,1,Low,3,Open
10917,2023-11-16,2023-11-25,20,4,Low,3,Closed
10918,2023-11-16,2023-11-24,3,1,High,1,Closed
10919,2023-11-16,2023-11-24,1,1,Low,3,Closed
10920,2023-11-17,2023-11-20,15,3,Medium,2,Closed
10921,2023-11-17,,10,2,Low,3,Open
10922,2023-11-17,2023-11-25,17,4,Low,3,Closed
10923,2023-11-17,2023-11-24,17,4,Low,3,Closed
10924,2023-11-17,2023-11-22,3,1,High,1,Closed
10925,2023-11-17,2023-11-19,6,2,Medium,2,Closed
10926,2023-11-17,2023-11-22,5,1,Medium,2,Closed
10927,2023-11-17,2023-11-19,19,4,Medium,2,Closed
10928,2023-11-17,,19,4,Medium,2,Open
10929,2023-11-17,2023-11-20,10,2,Medium,2,Closed
10930,2023-11-17,2023-11-20,6,2,High,1,Closed
10931,2023-11-17,2023-11-19,19,4,Medium,2,Closed
10932,2023-11-17,2023-11-22,5,1,Low,3,Closed
10933,2023-11-17,,8,2,Low,3,Open
10934,2023-11-17,,6,2,Medium,2,Open
10935,2023-11-17,2023-11-21,14,3,Low,3,Closed
10936,2023-11-17,,16,4,Medium,2,Open
10937,2023-11-17,2023-11-25,4,1,Medium,2,Closed
10938,2023-11-17,2023-11-26,7,2,Medium,2,Closed
10939,2023-11-17,2023-11-22,11,3,Medium,2,Closed
10940,2023-11-17,,5,1,Medium,2,Open
10941,2023-11-17,2023-11-20,9,2,Medium,2,Closed
10942,2023-11-17,2023-11-20,15,3,Medium,2,Closed
10943,2023-11-18,2023-11-19,20,4,Medium,2,Closed
10944,2023-11-18,,19,4,Medium,2,Open
10945,2023-11-18,,18,4,Low,3,Open
10946,2023-11-18,2023-11-25,6,2,Low,3,Closed
10947,2023-11-18,2023-11-27,11,3,High,1,Closed
10948,2023-11-18,2023-11-23,5,1,Medium,2,Closed
10949,2023-11-18,2023-11-27,11,3,Low,3,Closed
10950,2023-11-18,2023-11-27,8,2,Low,3,Closed
10951,2023-11-18,2023-11-25,17,4,Medium,2,Closed
10952,2023-11-18,2023-11-23,5,1,High,1,Closed
10953,2023-11-18,2023-11-21,14,3,Low,3,Closed
10954,2023-11-18,2023-11-22,17,4,Medium,2,Closed
10955,2023-11-18,2023-11-21,6,2,Medium,2,Closed
10956,2023-11-18,,8,2,Medium,2,Open
10957,2023-11-18,2023-11-27,3,1,Medium,2,Closed
10958,2023-11-18,2023-11-27,17,4,Low,3,Closed
10959,2023-11-18,2023-11-21,10,2,Medium,2,Closed
10960,2023-11-18,,15,3,High,1,Open
10961,2023-11-18,2023-11-24,10,2,Medium,2,Closed
10962,2023-11-18,2023-11-19,6,2,Low,3,Closed
10963,2023-11-18,2023-11-20,3,1,Medium,2,Closed
10964,2023-11-18,,14,3,Low,3,Open
10965,2023-11-18,,20,4,High,1,Open
10966,2023-11-18,2023-11-22,12,3,High,1,Closed
10967,2023-11-18,2023-11-27,2,1,Low,3,Closed
10968,2023-11-18,2023-11-19,12,3,High,1,Closed
10969,2023-11-18,2023-11-27,2,1,Low,3,Closed
10970,2023-11-18,2023-11-20,5,1,High,1,Closed
10971,2023-11-18,,7,2,High,1,Open
10972,2023-11-18,2023-11-24,14,3,Medium,2,Closed
10973,2023-11-18,2023-11-23,15,3,Low,3,Closed
10974,2023-11-18,2023-11-27,14,3,High,1,Closed
10975,2023-11-18,,8,2,High,1,Open
10976,2023-11-18,,9,2,High,1,Open
10977,2023-11-18,2023-11-24,16,4,Low,3,Closed
10978,2023-11-18,2023-11-24,19,4,Medium,2,Closed
10979,2023-11-18,2023-11-19,9,2,High,1,Closed
10980,2023-11-18,2023-11-20,4,1,High,1,Closed
10981,2023-11-18,2023-11-21,4,1,Medium,2,Closed
10982,2023-11-18,2023-11-22,10,2,Medium,2,Closed
10983,2023-11-18,2023-11-26,19,4,High,1,Closed
10984,2023-11-19,2023-11-25,9,2,Medium,2,Closed
10985,2023-11-19,2023-11-24,19,4,High,1,Closed
10986,2023-11-19,2023-11-28,11,3,Medium,2,Closed
10987,2023-11-19,,18,4,High,1,Open
10988,2023-11-19,2023-11-28,6,2,Medium,2,Closed
10989,2023-11-19,2023-11-23,5,1,Medium,2,Closed
10990,2023-11-19,2023-11-21,15,3,Low,3,Closed
10991,2023-11-19,2023-11-22,1,1,Low,3,Closed
10992,2023-11-19,2023-11-21,18,4,Medium,2,Closed
10993,2023-11-19,2023-11-22,7,2,High,1,Closed
10994,2023-11-19,2023-11-27,15,3,Low,3,Closed
10995,2023-11-19,,16,4,Medium,2,Open
10996,2023-11-19,,1,1,Low,3,Open
10997,2023-11-19,,20,4,Low,3,Open
10998,2023-11-19,2023-11-20,18,4,Medium,2,Closed
10999,2023-11-19,,13,3,High,1,Open
11000,2023-11-19,2023-11-20,10,2,Low,3,Closed
11001,2023-11-19,2023-11-28,14,3,High,1,Closed
11002,2023-11-19,2023-11-25,10,2,High,1,Closed
11003,2023-11-19,2023-11-28,6,2,Medium,2,Closed
11004,2023-11-19,2023-11-21,15,3,High,1,Closed
11005,2023-11-19,2023-11-23,19,4,High,1,Closed
11006,2023-11-19,2023-11-22,6,2,Medium,2,Closed
11007,2023-11-19,,7,2,Low,3,Open
11008,2023-11-19,,18,4,Low,3,Open
11009,2023-11-19,2023-11-25,18,4,High,1,Closed
11010,2023-11-19,,11,3,High,1,Open
11011,2023-11-19,2023-11-26,8,2,Medium,2,Closed
11012,2023-11-19,2023-11-22,12,3,High,1,Closed
11013,2023-11-19,2023-11-21,18,4,Low,3,Closed
11014,2023-11-19,2023-11-24,3,1,High,1,Closed
11015,2023-11-19,2023-11-25,16,4,Low,3,Closed
11016,2023-11-20,2023-11-28,13,3,High,1,Closed
11017,2023-11-20,2023-11-28,20,4,Low,3,Closed
11018,2023-11-20,2023-11-26,1,1,Low,3,Closed
11019,2023-11-20,,17,4,Medium,2,Open
11020,2023-11-20,2023-11-24,15,3,Medium,2,Closed
11021,2023-11-20,2023-11-29,2,1,High,1,Closed
11022,2023-11-20,,6,2,High,1,Open
11023,2023-11-20,,1,1,Medium,2,Open
11024,2023-11-20,2023-11-29,5,1,Medium,2,Closed
11025,2023-11-20,2023-11-22,11,3,High,1,Closed
11026,2023-11-20,2023-11-27,8,2,High,1,Closed
11027,2023-11-20,2023-11-23,3,1,Medium,2,Closed
11028,2023-11-20,2023-11-22,3,1,Low,3,Closed
11029,2023-11-20,2023-11-27,17,4,Low,3,Closed
11030,2023-11-20,2023-11-21,16,4,Medium,2,Closed
11031,2023-11-20,2023-11-27,12,3,High,1,Closed
11032,2023-11-20,2023-11-26,10,2,High,1,Closed
11033,2023-11-20,2023-11-22,18,4,Medium,2,Closed
11034,2023-11-20,2023-11-24,16,4,Medium,2,Closed
11035,2023-11-20,2023-11-24,6,2,High,1,Closed
11036,2023-11-20,2023-11-22,2,1,Medium,2,Closed
11037,2023-11-20,2023-11-23,6,2,Medium,2,Closed
11038,2023-11-20,2023-11-25,1,1,Low,3,Closed
11039,2023-11-21,2023-11-25,16,4,Low,3,Closed
11040,2023-11-21,2023-11-25,20,4,High,1,Closed
11041,2023-11-21,2023-11-22,17,4,High,1,Closed
11042,2023-11-21,2023-11-25,1,1,Low,3,Closed
11043,2023-11-21,,4,1,High,1,Open
11044,2023-11-21,2023-11-25,14,3,Medium,2,Closed
11045,2023-11-21,2023-11-27,9,2,Medium,2,Closed
11046,2023-11-21,2023-11-26,13,3,Low,3,Closed
11047,2023-11-21,2023-11-30,17,4,High,1,Closed
11048,2023-11-21,2023-11-23,20,4,High,1,Closed
11049,2023-11-21,,11,3,Low,3,Open
11050,2023-11-21,2023-11-29,5,1,High,1,Closed
11051,2023-11-21,2023-11-24,2,1,High,1,Closed
11052,2023-11-21,2023-11-27,16,4,Medium,2,Closed
11053,2023-11-21,2023-11-27,18,4,High,1,Closed
11054,2023-11-21,2023-11-24,6,2,High,1,Closed
11055,2023-11-21,2023-11-23,14,3,Medium,2,Closed
11056,2023-11-21,2023-11-24,9,2,Low,3,Closed
11057,2023-11-21,2023-11-23,18,4,Low,3,Closed
11058,2023-11-21,2023-11-25,7,2,Medium,2,Closed
11059,2023-11-21,2023-11-27,8,2,Low,3,Closed
11060,2023-11-21,,1,1,Medium,2,Open
11061,2023-11-21,2023-11-26,7,2,High,1,Closed
11062,2023-11-21,,11,3,Medium,2,Open
11063,2023-11-21,2023-11-29,11,3,High,1,Closed
11064,2023-11-21,2023-11-30,13,3,Low,3,Closed
11065,2023-11-21,2023-11-24,17,4,Medium,2,Closed
11066,2023-11-21,2023-11-29,17,4,High,1,Closed
11067,2023-11-21,2023-11-27,1,1,Medium,2,Closed
11068,2023-11-21,2023-11-28,19,4,Medium,2,Closed
11069,2023-11-21,2023-11-29,5,1,Medium,2,Closed
11070,2023-11-21,2023-11-27,5,1,Low,3,Closed
11071,2023-11-21,,14,3,High,1,Open
11072,2023-11-21,,10,2,Low,3,Open
11073,2023-11-22,2023-11-23,2,1,Low,3,Closed
11074,2023-11-22,2023-11-26,6,2,Low,3,Closed
11075,2023-11-22,2023-11-23,16,4,Low,3,Closed
11076,2023-11-22,,6,2,Medium,2,Open
11077,2023-11-22,2023-11-28,3,1,Low,3,Closed
11078,2023-11-22,2023-11-30,4,1,Low,3,Closed
11079,2023-11-22,2023-11-28,2,1,Medium,2,Closed
11080,2023-11-22,2023-11-27,12,3,High,1,Closed
11081,2023-11-22,2023-11-29,8,2,Low,3,Closed
11082,2023-11-22,2023-11-24,7,2,High,1,Closed
11083,2023-11-22,2023-11-23,12,3,Low,3,Closed
11084,2023-11-22,2023-11-25,1,1,Low,3,Closed
11085,2023-11-22,2023-11-27,13,3,High,1,Closed
11086,2023-11-22,2023-11-28,2,1,Medium,2,Closed
11087,2023-11-22,,6,2,Medium,2,Open
11088,2023-11-22,2023-11-29,17,4,Medium,2,Closed
11089,2023-11-22,2023-11-28,17,4,Medium,2,Closed
11090,2023-11-22,,18,4,High,1,Open
11091,2023-11-22,2023-11-23,10,2,Medium,2,Closed
11092,2023-11-22,,2,1,High,1,Open
11093,2023-11-22,2023-11-30,7,2,Low,3,Closed
11094,2023-11-22,2023-12-01,3,1,Medium,2,Closed
11095,2023-11-22,2023-11-28,3,1,High,1,Closed
11096,2023-11-22,2023-12-01,4,1,Low,3,Closed
11097,2023-11-22,2023-11-27,18,4,High,1,Closed
11098,2023-11-22,2023-12-01,16,4,Medium,2,Closed
11099,2023-11-22,,12,3,Medium,2,Open
11100,2023-11-22,2023-11-28,13,3,Medium,2,Closed
11101,2023-11-22,2023-11-26,3,1,High,1,Closed
11102,2023-11-22,2023-12-01,14,3,Medium,2,Closed
11103,2023-11-22,2023-11-27,14,3,Medium,2,Closed
11104,2023-11-22,2023-11-24,10,2,Low,3,Closed
11105,2023-11-22,2023-11-27,9,2,Low,3,Closed
11106,2023-11-23,2023-11-29,20,4,Medium,2,Closed
11107,2023-11-23,2023-12-02,7,2,Low,3,Closed
11108,2023-11-23,2023-11-30,13,3,High,1,Closed
11109,2023-11-23,2023-11-30,18,4,High,1,Closed
11110,2023-11-23,2023-11-24,17,4,Medium,2,Closed
11111,2023-11-23,2023-11-30,13,3,Medium,2,Closed
11112,2023-11-23,2023-11-25,10,2,High,1,Closed
11113,2023-11-23,,16,4,High,1,Open
11114,2023-11-23,2023-11-26,17,4,High,1,Closed
11115,2023-11-23,2023-11-29,17,4,High,1,Closed
11116,2023-11-23,,16,4,Low,3,Open
11117,2023-11-23,2023-11-26,19,4,High,1,Closed
11118,2023-11-23,2023-11-24,1,1,Medium,2,Closed
11119,2023-11-23,,20,4,Low,3,Open
11120,2023-11-23,2023-11-28,18,4,Medium,2,Closed
11121,2023-11-23,,20,4,Low,3,Open
11122,2023-11-23,2023-12-01,19,4,High,1,Closed
11123,2023-11-23,2023-11-29,15,3,Low,3,Closed
11124,2023-11-23,2023-11-24,11,3,Medium,2,Closed
11125,2023-11-23,2023-11-30,4,1,Medium,2,Closed
11126,2023-11-23,,9,2,Medium,2,Open
11127,2023-11-23,2023-11-26,17,4,Medium,2,Closed
11128,2023-11-23,2023-11-30,3,1,Medium,2,Closed
11129,2023-11-23,2023-11-30,1,1,High,1,Closed
11130,2023-11-23,2023-11-25,10,2,High,1,Closed
11131,2023-11-23,2023-12-02,8,2,Medium,2,Closed
11132,2023-11-23,2023-11-30,18,4,Medium,2,Closed
11133,2023-11-23,2023-11-25,17,4,Low,3,Closed
11134,2023-11-23,,6,2,Medium,2,Open
11135,2023-11-23,2023-11-25,13,3,Low,3,Closed
11136,2023-11-23,,11,3,Low,3,Open
11137,2023-11-24,2023-12-03,18,4,Medium,2,Closed
11138,2023-11-24,2023-11-25,15,3,High,1,Closed
11139,2023-11-24,2023-12-01,16,4,Medium,2,Closed
11140,2023-11-24,2023-11-30,12,3,Medium,2,Closed
11141,2023-11-24,2023-11-26,15,3,Medium,2,Closed
11142,2023-11-24,2023-12-02,13,3,High,1,Closed
11143,2023-11-24,2023-11-28,3,1,Medium,2,Closed
11144,2023-11-24,2023-12-02,4,1,Medium,2,Closed
11145,2023-11-24,2023-11-28,12,3,Medium,2,Closed
11146,2023-11-24,,5,1,High,1,Open
11147,2023-11-24,2023-11-28,15,3,High,1,Closed
11148,2023-11-24,2023-12-03,19,4,Medium,2,Closed
11149,2023-11-24,2023-11-25,19,4,High,1,Closed
11150,2023-11-24,,10,2,High,1,Open
11151,2023-11-24,2023-12-03,10,2,Low,3,Closed
11152,2023-11-24,,17,4,Medium,2,Open
11153,2023-11-24,2023-11-29,4,1,High,1,Closed
11154,2023-11-24,,9,2,Low,3,Open
11155,2023-11-24,2023-11-26,1,1,Medium,2,Closed
11156,2023-11-24,2023-11-30,20,4,Low,3,Closed
11157,2023-11-24,2023-11-30,16,4,High,1,Closed
11158,2023-11-24,2023-11-25,5,1,Low,3,Closed
11159,2023-11-24,2023-11-27,9,2,Medium,2,Closed
11160,2023-11-24,2023-12-01,6,2,Medium,2,Closed
11161,2023-11-24,2023-12-02,9,2,High,1,Closed
11162,2023-11-25,,6,2,Medium,2,Open
11163,2023-11-25,2023-11-29,18,4,Low,3,Closed
11164,2023-11-25,2023-11-30,4,1,High,1,Closed
11165,2023-11-25,2023-12-04,17,4,Medium,2,Closed
11166,2023-11-25,2023-12-03,15,3,Medium,2,Closed
11167,2023-11-25,2023-12-01,4,1,High,1,Closed
11168,2023-11-25,2023-12-02,1,1,High,1,Closed
11169,2023-11-25,2023-11-28,1,1,Low,3,Closed
11170,2023-11-25,2023-11-27,13,3,Low,3,Closed
11171,2023-11-25,2023-12-02,2,1,Low,3,Closed
11172,2023-11-25,2023-11-26,7,2,Medium,2,Closed
11173,2023-11-25,2023-11-29,9,2,High,1,Closed
11174,2023-11-25,2023-11-29,17,4,Low,3,Closed
11175,2023-11-25,2023-11-27,3,1,High,1,Closed
11176,2023-11-25,2023-11-27,8,2,Medium,2,Closed
11177,2023-11-25,2023-12-01,8,2,Low,3,Closed
11178,2023-11-25,2023-12-02,4,1,Medium,2,Closed
11179,2023-11-25,2023-11-30,19,4,Medium,2,Closed
11180,2023-11-25,2023-12-03,16,4,High,1,Closed
11181,2023-11-25,,15,3,Low,3,Open
11182,2023-11-25,,16,4,Medium,2,Open
11183,2023-11-25,,2,1,High,1,Open
11184,2023-11-25,2023-11-28,16,4,Low,3,Closed
11185,2023-11-25,,13,3,Medium,2,Open
11186,2023-11-25,,14,3,Low,3,Open
11187,2023-11-25,2023-12-03,8,2,Medium,2,Closed
11188,2023-11-25,,6,2,Medium,2,Open
11189,2023-11-25,,12,3,Low,3,Open
11190,2023-11-25,2023-11-27,16,4,Medium,2,Closed
11191,2023-11-25,2023-11-30,1,1,Low,3,Closed
11192,2023-11-25,2023-11-28,11,3,Medium,2,Closed
11193,2023-11-25,2023-11-27,13,3,Medium,2,Closed
11194,2023-11-25,,8,2,High,1,Open
11195,2023-11-25,,17,4,Low,3,Open
11196,2023-11-25,2023-12-02,19,4,Medium,2,Closed
11197,2023-11-25,2023-11-29,15,3,Medium,2,Closed
11198,2023-11-25,2023-12-03,4,1,Low,3,Closed
11199,2023-11-25,2023-12-01,19,4,Medium,2,Closed
11200,2023-11-25,2023-12-02,8,2,Medium,2,Closed
11201,2023-11-25,2023-12-04,19,4,High,1,Closed
11202,2023-11-25,2023-11-30,7,2,Medium,2,Closed
11203,2023-11-25,2023-12-04,14,3,Low,3,Closed
11204,2023-11-25,2023-11-30,10,2,Low,3,Closed
11205,2023-11-26,2023-11-30,12,3,Low,3,Closed
11206,2023-11-26,2023-12-01,15,3,High,1,Closed
11207,2023-11-26,2023-11-28,10,2,High,1,Closed
11208,2023-11-26,2023-11-28,19,4,High,1,Closed
11209,2023-11-26,2023-11-30,13,3,High,1,Closed
11210,2023-11-26,2023-11-27,14,3,Medium,2,Closed
11211,2023-11-26,2023-11-30,7,2,Low,3,Closed
11212,2023-11-26,,13,3,Medium,2,Open
11213,2023-11-26,,19,4,Low,3,Open
11214,2023-11-26,2023-12-03,13,3,Medium,2,Closed
11215,2023-11-26,,4,1,High,1,Open
11216,2023-11-26,2023-12-03,18,4,High,1,Closed
11217,2023-11-26,2023-12-02,13,3,Low,3,Closed
11218,2023-11-26,,6,2,High,1,Open
11219,2023-11-26,,13,3,Low,3,Open
11220,2023-11-26,2023-12-05,9,2,High,1,Closed
11221,2023-11-26,2023-12-03,11,3,Low,3,Closed
11222,2023-11-26,2023-12-05,16,4,High,1,Closed
11223,2023-11-26,,2,1,High,1,Open
11224,2023-11-26,,9,2,Medium,2,Open
11225,2023-11-26,2023-11-28,10,2,High,1,Closed
11226,2023-11-26,2023-11-29,7,2,High,1,Closed
11227,2023-11-26,,14,3,High,1,Open
11228,2023-11-26,2023-11-27,19,4,High,1,Closed
11229,2023-11-26,2023-12-01,9,2,Medium,2,Closed
11230,2023-11-26,2023-12-04,16,4,Medium,2,Closed
11231,2023-11-26,2023-11-30,18,4,Medium,2,Closed
11232,2023-11-26,2023-12-04,6,2,Medium,2,Closed
11233,2023-11-26,2023-11-30,1,1,Medium,2,Closed
11234,2023-11-26,2023-12-04,4,1,High,1,Closed
11235,2023-11-26,2023-12-01,4,1,High,1,Closed
11236,2023-11-26,2023-12-01,17,4,Medium,2,Closed
11237,2023-11-27,,9,2,Low,3,Open
11238,2023-11-27,2023-12-01,3,1,High,1,Closed
11239,2023-11-27,2023-12-06,13,3,High,1,Closed
11240,2023-11-27,2023-12-05,17,4,Low,3,Closed
11241,2023-11-27,2023-11-30,6,2,Low,3,Closed
11242,2023-11-27,2023-11-28,16,4,Low,3,Closed
11243,2023-11-27,2023-12-03,1,1,High,1,Closed
11244,2023-11-27,2023-11-29,5,1,High,1,Closed
11245,2023-11-27,2023-12-05,4,1,Medium,2,Closed
11246,2023-11-27,2023-12-03,1,1,High,1,Closed
11247,2023-11-27,2023-12-03,1,1,Low,3,Closed
11248,2023-11-27,,5,1,High,1,Open
11249,2023-11-27,2023-11-30,15,3,Low,3,Closed
11250,2023-11-27,2023-12-02,1,1,Medium,2,Closed
11251,2023-11-27,2023-12-06,20,4,Low,3,Closed
11252,2023-11-27,2023-11-29,5,1,Low,3,Closed
11253,2023-11-27,2023-11-29,14,3,Low,3,Closed
11254,2023-11-27,2023-12-05,8,2,Medium,2,Closed
11255,2023-11-27,2023-11-28,14,3,Medium,2,Closed
11256,2023-11-27,,15,3,High,1,Open
11257,2023-11-27,2023-12-03,6,2,Medium,2,Closed
11258,2023-11-27,,8,2,Medium,2,Open
11259,2023-11-27,,13,3,High,1,Open
11260,2023-11-27,,5,1,Low,3,Open
11261,2023-11-27,,14,3,Low,3,Open
11262,2023-11-27,2023-12-03,4,1,Low,3,Closed
11263,2023-11-27,2023-12-04,1,1,Low,3,Closed
11264,2023-11-27,2023-12-01,2,1,Low,3,Closed
11265,2023-11-27,,10,2,Low,3,Open
11266,2023-11-27,,19,4,Medium,2,Open
11267,2023-11-27,2023-11-29,4,1,High,1,Closed
11268,2023-11-27,2023-11-29,15,3,Low,3,Closed
11269,2023-11-27,2023-11-28,3,1,Medium,2,Closed
11270,2023-11-27,2023-12-05,1,1,High,1,Closed
11271,2023-11-27,2023-12-03,18,4,Medium,2,Closed
11272,2023-11-27,2023-12-03,16,4,Low,3,Closed
11273,2023-11-27,2023-12-04,3,1,Low,3,Closed
11274,2023-11-27,2023-12-06,19,4,Low,3,Closed
11275,2023-11-27,2023-12-02,3,1,Low,3,Closed
11276,2023-11-27,2023-12-02,3,1,Medium,2,Closed
11277,2023-11-27,2023-12-04,16,4,Medium,2,Closed
11278,2023-11-27,2023-12-02,10,2,Medium,2,Closed
11279,2023-11-27,2023-11-29,12,3,High,1,Closed
11280,2023-11-27,2023-12-03,13,3,Low,3,Closed
11281,2023-11-27,2023-12-04,4,1,High,1,Closed
11282,2023-11-27,2023-12-01,2,1,High,1,Closed
11283,2023-11-27,2023-11-29,5,1,Low,3,Closed
11284,2023-11-27,2023-12-06,20,4,Medium,2,Closed
11285,2023-11-27,2023-12-02,8,2,High,1,Closed
11286,2023-11-28,2023-11-30,14,3,High,1,Closed
11287,2023-11-28,,17,4,High,1,Open
11288,2023-11-28,,8,2,Medium,2,Open
11289,2023-11-28,2023-12-07,2,1,Medium,2,Closed
11290,2023-11-28,,11,3,Low,3,Open
11291,2023-11-28,2023-12-05,1,1,Low,3,Closed
11292,2023-11-28,2023-11-29,13,3,High,1,Closed
11293,2023-11-28,2023-12-05,9,2,Medium,2,Closed
11294,2023-11-28,2023-11-30,9,2,Low,3,Closed
11295,2023-11-28,2023-12-05,3,1,High,1,Closed
11296,2023-11-28,2023-11-29,8,2,Medium,2,Closed
11297,2023-11-28,2023-12-05,12,3,Low,3,Closed
11298,2023-11-28,2023-12-02,6,2,High,1,Closed
11299,2023-11-28,2023-12-04,14,3,Low,3,Closed
11300,2023-11-28,2023-12-05,17,4,Low,3,Closed
11301,2023-11-28,2023-12-01,19,4,Low,3,Closed
11302,2023-11-28,2023-12-05,12,3,High,1,Closed
11303,2023-11-28,2023-11-29,6,2,Medium,2,Closed
11304,2023-11-28,2023-11-30,10,2,High,1,Closed
11305,2023-11-28,2023-12-07,1,1,Low,3,Closed
11306,2023-11-28,2023-12-03,2,1,Medium,2,Closed
11307,2023-11-28,2023-12-07,7,2,Low,3,Closed
11308,2023-11-28,2023-12-06,7,2,Medium,2,Closed
11309,2023-11-28,2023-12-04,18,4,Medium,2,Closed
11310,2023-11-28,,6,2,Medium,2,Open
11311,2023-11-28,2023-11-29,8,2,High,1,Closed
11312,2023-11-28,2023-11-29,11,3,Medium,2,Closed
11313,2023-11-28,2023-12-02,14,3,High,1,Closed
11314,2023-11-28,2023-12-06,2,1,Low,3,Closed
11315,2023-11-29,,19,4,Medium,2,Open
11316,2023-11-29,2023-12-07,10,2,Medium,2,Closed
11317,2023-11-29,2023-12-06,19,4,High,1,Closed
11318,2023-11-29,2023-12-02,10,2,Medium,2,Closed
11319,2023-11-29,2023-12-05,4,1,Low,3,Closed
11320,2023-11-29,,5,1,Low,3,Open
11321,2023-11-29,2023-11-30,19,4,High,1,Closed
11322,2023-11-29,2023-12-03,19,4,Low,3,Closed
11323,2023-11-29,,6,2,High,1,Open
11324,2023-11-29,2023-12-01,2,1,Medium,2,Closed
11325,2023-11-29,2023-12-05,19,4,High,1,Closed
11326,2023-11-29,2023-12-07,8,2,Medium,2,Closed
11327,2023-11-29,2023-12-08,4,1,High,1,Closed
11328,2023-11-29,2023-12-04,4,1,High,1,Closed
11329,2023-11-29,2023-12-06,13,3,Low,3,Closed
11330,2023-11-29,2023-11-30,17,4,Medium,2,Closed
11331,2023-11-29,2023-11-30,2,1,Medium,2,Closed
11332,2023-11-29,2023-12-01,3,1,Medium,2,Closed
11333,2023-11-29,2023-12-06,11,3,High,1,Closed
11334,2023-11-29,2023-12-08,15,3,High,1,Closed
